['AR Bhat', 'Slow left arm orthodox', 2, 6, '', 2, 438, 151, 4, 1983, 1983, 82, 754, 13.0, 374, 22.66, 1958, 0, 0, 0]
['NS Sidhu', 'Right arm medium', 51, 3202, '', 76, 6, 9, 0, 1983, 1999, 157, 9571, 44.31, 0, '-', 1963, 0, 0, 69]
['C Sharma', 'Right arm fast medium', 23, 396, '', 18, 3470, 2163, 61, 1984, 1989, 121, 3714, 35.03, 433, 26.05, 1966, 0, 0, 0]
['M Prabhakar', 'Right arm medium', 39, 1600, '', 49, 7475, 3581, 96, 1984, 1995, 154, 7469, 41.49, 385, 28.91, 1963, 0, 0, 30]
['M Azharuddin', 'Right arm medium', 99, 6215, '', 138, 13, 16, 0, 1984, 2000, 229, 15855, 51.98, 17, 46.23, 1963, 47, 0, 0]
['G Sharma', 'Right arm offbreak', 5, 11, '', 3, 1307, 418, 10, 1985, 1990, 104, 2309, 22.41, 353, 30.01, 1960, 0, 0, 0]
['LS Rajput', '', 2, 105, '', 4, '-', '-', '-', 1985, 1985, 110, 7988, 49.3, 59, 45.22, 1961, 0, 0, 4]
['S Viswanath', '', 3, 31, '', 5, '-', '-', '-', 1985, 1985, 74, 3158, 30.66, 0, '-', 1962, 0, 3, 0]
['KS More', 'Legbreak', 49, 1285, '', 50, 12, 12, 0, 1986, 1993, 151, 5223, 31.08, 1, 180.0, 1962, 0, 49, 0]
['CS Pandit', '', 5, 171, 331, 7, '-', '-', '-', 1986, 1992, 138, 8209, 48.57, 4, 67.25, 1961, 0, 3, 0]
['RR Kulkarni', 'Right arm fast medium', 3, 2, '', 2, 366, 227, 5, 1986, 1987, 79, 1396, 21.15, 232, 32.99, 1962, 0, 0, 0]
['B Arun', 'Right arm medium', 2, 4, '', 1, 252, 116, 4, 1986, 1987, 48, 1652, 30.59, 110, 32.44, 1962, 0, 0, 0]
['R Lamba', 'Right arm medium', 4, 102, '', 5, '-', '-', '-', 1986, 1987, 121, 8776, 53.84, 6, 70.5, 1960, 0, 0, 1]
['Arshad Ayub', 'Right arm offbreak', 13, 257, 800, 15, 3663, 1438, 41, 1987, 1989, 98, 3014, 28.16, 361, 28.51, 1958, 0, 0, 0]
['SV Manjrekar', 'Right arm offbreak', 37, 2043, 5282, 55, 17, 15, 0, 1987, 1996, 147, 10252, 55.11, 3, 79.33, 1965, 0, 0, 3]
['ND Hirwani', 'Legbreak googly', 17, 54, '', 10, 4298, 1987, 66, 1988, 1996, 167, 1179, 10.34, 732, 27.05, 1968, 0, 0, 0]
['WV Raman', 'Slow left arm orthodox', 11, 448, 1183, 18, 348, 129, 2, 1988, 1997, 132, 7939, 45.62, 85, 37.36, 1965, 0, 0, 14]
['AK Sharma', 'Slow left arm orthodox', 1, 53, 169, 2, 24, 9, 0, 1988, 1993, 129, 10120, 67.46, 87, 31.01, 1964, 0, 0, 0]
['RGM Patel', 'Left arm fast medium', 1, 0, 15, 2, 84, 51, 0, 1988, 1988, 42, 416, 9.67, 113, 34.8, 1964, 0, 0, 0]
['SK Sharma', 'Right arm medium', 2, 56, 80, 2, 414, 247, 6, 1988, 1990, 89, 2785, 36.16, 235, 32.42, 1965, 0, 0, 0]
['M Venkataramana', 'Right arm offbreak', 1, 0, 4, 0, 70, 58, 1, 1989, 1989, 75, 890, 13.48, 247, 29.63, 1966, 0, 0, 0]
['SA Ankola', 'Right arm medium fast', 1, 6, 11, 1, 180, 128, 2, 1989, 1997, 54, 707, 15.71, 181, 25.33, 1968, 0, 0, 0]
['SR Tendulkar', 'Right arm offbreak, Legbreak googly', 200, 15921, '', 296, 4240, 2492, 46, 1989, 2013, 310, 25396, 57.84, 71, 61.74, 1973, 25, 0, 1]
['V Razdan', 'Right arm fast medium', 2, 6, 10, 1, 240, 141, 5, 1989, 1989, 29, 700, 25.0, 67, 33.79, 1969, 0, 0, 0]
['SLV Raju', 'Slow left arm orthodox', 28, 240, '', 24, 7602, 2857, 93, 1990, 2001, 177, 1952, 13.18, 589, 27.72, 1969, 0, 0, 0]
['AS Wassan', 'Right arm fast medium', 4, 94, 133, 4, 712, 504, 10, 1990, 1990, 80, 1310, 18.98, 290, 28.21, 1968, 0, 0, 0]
['Gursharan Singh', '', 1, 18, 38, 1, '-', '-', '-', 1990, 1990, 104, 5719, 43.32, 4, 30.0, 1963, 0, 0, 0]
['A Kumble', 'Legbreak googly', 132, 2506, 6455, 141, 40850, 18355, 619, 1990, 2008, 244, 5572, 21.68, 1136, 25.83, 1970, 14, 0, 0]
['J Srinath', 'Right arm fast medium', 67, 1009, 2037, 71, 15104, 7196, 236, 1991, 2002, 147, 2276, 14.49, 533, 26.31, 1969, 0, 0, 0]
['ST Banerjee', 'Right arm medium fast', 1, 3, 7, 1, 108, 47, 3, 1991, 1992, 59, 1200, 18.46, 135, 29.83, 1969, 0, 0, 0]
['PK Amre', 'Legbreak', 11, 425, 1126, 10, '-', '-', '-', 1992, 1993, 86, 5815, 48.86, 0, '-', 1968, 0, 0, 0]
['A Jadeja', 'Right arm medium', 15, 576, 1463, 22, '-', '-', '-', 1992, 2000, 111, 8100, 54.0, 54, 39.62, 1971, 0, 0, 19]
['RK Chauhan', 'Right arm offbreak', 21, 98, 348, 14, 4749, 1857, 47, 1993, 1998, 99, 1957, 19.0, 318, 32.35, 1966, 0, 0, 0]
['VG Kambli', 'Right arm offbreak', 17, 1084, 1823, 20, '-', '-', '-', 1993, 1995, 129, 9965, 59.67, 10, 49.7, 1972, 0, 0, 0]
['V Yadav', '', 1, 30, 25, 1, '-', '-', '-', 1992, 1994, 89, 3988, 36.25, 0, '-', 1967, 0, 1, 0]
['NR Mongia', '', 44, 1442, 3742, 60, '-', '-', '-', 1994, 2001, 158, 7736, 38.48, 0, '-', 1969, 0, 44, 24]
['AR Kapoor', 'Right arm offbreak', 4, 97, 181, 5, 642, 255, 6, 1994, 1996, 128, 3449, 24.63, 398, 31.93, 1971, 0, 0, 0]
['SB Joshi', 'Slow left arm orthodox', 15, 352, 834, 17, 3451, 1470, 41, 1996, 2000, 160, 5129, 26.71, 615, 25.12, 1970, 0, 0, 0]
['PL Mhambrey', 'Right arm medium', 2, 58, 111, 2, 258, 148, 2, 1996, 1996, 91, 1665, 19.36, 284, 24.36, 1972, 0, 0, 0]
['BKV Prasad', 'Right arm medium fast', 33, 203, 703, 27, 7041, 3360, 96, 1996, 2001, 123, 892, 10.02, 361, 27.75, 1969, 0, 0, 0]
['V Rathour', '', 6, 131, 383, 10, '-', '-', '-', 1996, 1997, 146, 11473, 49.66, 0, '-', 1969, 0, 0, 10]
['R Dravid', 'Right arm offbreak', 164, 13288, 31258, 254, 120, 39, 1, 1996, 2012, 298, 23794, 55.33, 5, 54.6, 1973, 25, 0, 23]
['SC Ganguly', 'Right arm medium', 113, 7212, 14070, 171, 3117, 1681, 32, 1996, 2008, 254, 15687, 44.18, 167, 36.52, 1972, 49, 0, 1]
['DJ Johnson', 'Right arm medium', 2, 8, 35, 2, 240, 143, 3, 1996, 1996, 39, 437, 11.2, 125, 28.63, 1971, 0, 0, 0]
['VVS Laxman', 'Right arm offbreak', 134, 8781, 17785, 191, 324, 126, 2, 1996, 2012, 267, 19730, 51.64, 22, 34.27, 1974, 0, 0, 25]
['D Ganesh', 'Right arm medium', 4, 25, 122, 4, 461, 287, 5, 1997, 1997, 104, 2023, 18.39, 365, 29.42, 1973, 0, 0, 0]
['A Kuruvilla', 'Right arm fast medium', 10, 66, 164, 10, 1765, 892, 25, 1997, 1997, 82, 708, 11.23, 290, 27.26, 1968, 0, 0, 0]
['NM Kulkarni', 'Slow left arm orthodox', 3, 5, 42, 1, 738, 332, 2, 1997, 2001, 101, 860, 12.11, 357, 24.89, 1973, 0, 0, 0]
['DS Mohanty', 'Right arm medium', 2, 0, 8, 0, 430, 239, 4, 1997, 1997, 117, 1553, 13.62, 417, 21.05, 1976, 0, 0, 0]
['Harvinder Singh', 'Right arm fast medium', 3, 6, 38, 3, 273, 185, 4, 1998, 2001, 109, 1600, 16.16, 292, 30.74, 1977, 0, 0, 0]
['Harbhajan Singh', 'Right arm offbreak', 103, 2224, 3432, 122, 28580, 13537, 417, 1998, 2015, 198, 4255, 19.16, 780, 29.04, 1980, 0, 0, 0]
['AB Agarkar', 'Right arm fast', 26, 571, 1081, 34, 4857, 2745, 58, 1998, 2006, 110, 3336, 28.75, 299, 30.69, 1977, 0, 0, 0]
['RR Singh', 'Right arm medium fast', 1, 27, 54, 2, 60, 32, 0, 1989, 2001, 137, 6997, 46.03, 172, 35.97, 1963, 0, 0, 0]
['R Singh', 'Right arm fast medium', 1, 0, 2, 1, 240, 176, 3, 1999, 1999, 45, 196, 6.75, 149, 26.55, 1970, 0, 0, 0]
['S Ramesh', 'Right arm offbreak', 19, 1367, 2938, 36, 54, 43, 0, 1999, 2001, 116, 7696, 43.23, 3, 94.66, 1975, 0, 0, 37]
['A Nehra', 'Left arm medium fast', 17, 77, 256, 14, 3447, 1866, 44, 1999, 2004, 90, 756, 9.69, 303, 29.14, 1979, 0, 0, 0]
['DJ Gandhi', 'Right arm medium', 4, 204, 545, 6, '-', '-', '-', 1999, 1999, 95, 6111, 42.73, 6, 55.66, 1971, 0, 0, 7]
['MSK Prasad', '', 6, 106, 370, 9, '-', '-', '-', 1999, 2000, 96, 4021, 27.73, 0, '-', 1975, 0, 6, 2]
['R Vijay Bharadwaj', 'Right arm offbreak', 3, 28, 145, 3, 247, 107, 1, 1999, 2000, 96, 5553, 41.75, 59, 34.62, 1975, 0, 0, 0]
['HH Kanitkar', 'Right arm offbreak', 2, 74, 185, 4, 6, 2, 0, 1999, 2000, 146, 10400, 52.26, 74, 47.91, 1974, 0, 0, 0]
['W Jaffer', 'Right arm offbreak', 31, 1944, 4045, 57, 66, 18, 2, 2000, 2008, 260, 19410, 50.67, 2, 37.0, 1978, 0, 0, 58]
['M Kartik', 'Slow left arm orthodox', 8, 88, 231, 9, 1932, 820, 24, 2000, 2004, 203, 4423, 20.19, 644, 26.7, 1976, 0, 0, 0]
['N Chopra', 'Right arm offbreak', 1, 7, 70, 2, 144, 78, 0, 1998, 2000, 61, 1940, 27.71, 151, 35.0, 1973, 0, 0, 0]
['M Kaif', 'Right arm offbreak', 13, 624, 1548, 19, 18, 4, 0, 2000, 2006, 186, 10229, 38.6, 20, 35.75, 1980, 0, 0, 0]
['SS Das', 'Right arm medium', 23, 1326, 3407, 38, 66, 35, 0, 2000, 2002, 180, 10908, 38.68, 4, 48.5, 1977, 0, 0, 40]
['SS Karim', '', 1, 15, 46, 1, '-', '-', '-', 1997, 2000, 120, 7310, 56.66, 0, '-', 1967, 0, 1, 0]
['Z Khan', 'Left arm fast medium', 92, 1231, 2381, 103, 18785, 10247, 311, 2000, 2014, 169, 2489, 13.6, 672, 27.97, 1978, 0, 0, 0]
['V Dahiya', '', 2, 2, 5, 0, '-', '-', '-', 2000, 2000, 84, 3532, 33.63, 0, '-', 1973, 0, 2, 0]
['Sarandeep Singh', 'Right arm offbreak', 3, 43, 136, 1, 678, 340, 10, 2000, 2002, 92, 2216, 23.08, 314, 28.98, 1979, 0, 0, 0]
['RL Sanghvi', 'Slow left arm orthodox', 1, 2, 22, 2, 74, 78, 2, 1998, 1998, 95, 909, 10.95, 271, 33.91, 1974, 0, 0, 0]
['SV Bahutule', 'Legbreak', 2, 39, 105, 3, 366, 203, 3, 2001, 2001, 188, 6176, 31.83, 630, 26.0, 1973, 0, 0, 0]
['SS Dighe', '', 6, 141, 368, 9, '-', '-', '-', 2001, 2001, 83, 3958, 35.98, 0, '-', 1968, 0, 6, 1]
['HK Badani', 'Slow left arm orthodox', 4, 94, 248, 6, 48, 17, 0, 2001, 2001, 121, 6758, 45.97, 7, 86.14, 1976, 0, 0, 1]
['D Dasgupta', '', 8, 344, 1126, 12, '-', '-', '-', 2001, 2002, 83, 3806, 30.2, 0, '-', 1977, 0, 8, 11]
['V Sehwag', 'Right arm offbreak', 104, 8586, 10441, 174, 3731, 1894, 40, 2001, 2013, 194, 14683, 47.36, 105, 42.57, 1978, 4, 0, 170]
['SB Bangar', 'Right arm medium fast', 12, 470, 1447, 16, 762, 343, 7, 2001, 2002, 165, 8349, 33.13, 300, 31.13, 1972, 0, 0, 13]
['IR Siddiqui', 'Right arm medium fast', 1, 29, 30, 1, 114, 48, 1, 2001, 2001, 90, 1343, 14.13, 315, 30.08, 1974, 0, 0, 1]
['T Yohannan', 'Right arm medium fast', 3, 13, 30, 0, 486, 256, 5, 2001, 2002, 59, 524, 11.64, 145, 33.57, 1979, 0, 0, 0]
['A Ratra', 'Right arm medium', 6, 163, 533, 9, 6, 1, 0, 2002, 2002, 99, 4029, 30.29, 0, '-', 1981, 0, 6, 0]
['PA Patel', 'Right arm offbreak', 25, 934, 1927, 30, '-', '-', '-', 2002, 2018, 194, 11240, 43.39, 0, '-', 1985, 0, 25, 6]
['L Balaji', 'Right arm medium fast', 8, 51, 126, 9, 1756, 1004, 27, 2003, 2005, 106, 1202, 12.14, 330, 26.1, 1981, 0, 0, 0]
['A Chopra', 'Right arm medium, Right arm offbreak', 10, 437, 1263, 19, '-', '-', '-', 2003, 2004, 162, 10839, 45.35, 6, 53.33, 1977, 0, 0, 19]
['Yuvraj Singh', 'Slow left arm orthodox', 40, 1900, 3277, 56, 931, 547, 9, 2003, 2012, 139, 8965, 44.16, 41, 48.24, 1981, 0, 0, 2]
['IK Pathan', 'Left arm medium fast', 29, 1105, 2076, 35, 5884, 3226, 100, 2003, 2008, 122, 4559, 30.39, 384, 28.33, 1984, 0, 0, 4]
['G Gambhir', 'Legbreak', 58, 4154, 8067, 99, 12, 4, 0, 2004, 2016, 198, 15153, 49.35, 7, 40.14, 1981, 0, 0, 101]
['KD Karthik', 'Right arm offbreak', 26, 1025, 2080, 41, '-', '-', '-', 2004, 2018, 167, 9620, 40.93, 0, '-', 1985, 0, 19, 14]
['MS Dhoni', 'Right arm medium', 90, 4876, 8249, 128, 96, 67, 0, 2005, 2014, 131, 7038, 36.84, 0, '-', 1981, 60, 90, 0]
['RP Singh', 'Left arm fast medium', 14, 116, 276, 16, 2534, 1682, 40, 2006, 2011, 94, 922, 10.13, 301, 30.57, 1985, 0, 0, 0]
['S Sreesanth', 'Right arm fast medium', 27, 281, 539, 27, 5419, 3271, 87, 2006, 2011, 73, 661, 9.57, 211, 35.8, 1983, 0, 0, 0]
['PP Chawla', 'Legbreak', 3, 6, 23, 3, 492, 270, 7, 2006, 2012, 136, 5475, 31.28, 445, 32.76, 1988, 0, 0, 0]
['MM Patel', 'Right arm medium fast', 13, 60, 142, 8, 2658, 1349, 35, 2006, 2011, 69, 761, 14.92, 231, 24.43, 1983, 0, 0, 0]
['VRV Singh', 'Right arm medium fast', 5, 47, 42, 4, 669, 427, 8, 2006, 2007, 29, 440, 16.29, 121, 24.81, 1984, 0, 0, 0]
['RR Powar', 'Right arm offbreak', 2, 13, 18, 2, 252, 118, 6, 2007, 2007, 148, 4245, 26.53, 470, 31.31, 1978, 0, 0, 0]
['I Sharma', 'Right arm fast medium', 101, 746, 2473, 90, 18504, 9780, 303, 2007, 2021, 145, 1022, 8.73, 473, 28.2, 1988, 0, 0, 0]
['A Mishra', 'Legbreak', 22, 648, 1103, 30, 5103, 2715, 76, 2008, 2016, 152, 4176, 21.75, 535, 29.17, 1982, 0, 0, 0]
['M Vijay', 'Right arm offbreak', 61, 3982, 8601, 104, 384, 198, 1, 2008, 2018, 135, 9205, 41.84, 11, 56.27, 1984, 0, 0, 100]
['PP Ojha', 'Slow left arm orthodox', 24, 89, 492, 10, 7633, 3420, 113, 2009, 2013, 108, 848, 9.02, 424, 28.6, 1986, 0, 0, 0]
['S Badrinath', 'Right arm offbreak', 2, 63, 178, 3, '-', '-', '-', 2010, 2010, 145, 10245, 54.49, 14, 52.92, 1980, 0, 0, 0]
['WP Saha', '', 38, 1251, 2761, 43, '-', '-', '-', 2010, 2020, 120, 6321, 42.14, '-', '-', 1984, 0, 37, 0]
['A Mithun', 'Right arm medium', 4, 120, 249, 5, 720, 456, 9, 2010, 2011, 103, 1937, 19.17, 338, 26.63, 1989, 0, 0, 0]
['SK Raina', 'Right arm offbreak', 18, 768, 1445, 29, 1041, 603, 13, 2010, 2015, 109, 6871, 42.15, 41, 41.97, 1986, 0, 0, 0]
['CA Pujara', 'Legbreak', 85, 6244, 13904, 134, 6, 2, 0, 2010, 2021, 212, 16229, 52.35, 6, 26.16, 1988, 0, 0, 6]
['JD Unadkat', 'Left arm medium', 1, 2, 15, 1, 156, 101, 0, 2013, 2013, 89, 1534, 17.63, 327, 23.21, 1991, 0, 0, 0]
['V Kohli', 'Right arm medium', 91, 7490, 13112, 143, 175, 84, 0, 2011, 2021, 123, 9739, 52.92, 3, 112.66, 1988, 60, 0, 0]
['P Kumar', 'Right arm medium', 6, 149, 159, 10, 1611, 697, 27, 2011, 2011, 66, 2110, 22.44, 267, 23.61, 1986, 0, 0, 0]
['A Mukund', 'Legbreak googly', 7, 320, 700, 14, 12, 14, 0, 2011, 2017, 145, 10258, 47.93, 16, 37.93, 1990, 0, 0, 14]
['R Ashwin', 'Right arm offbreak', 78, 2656, 4948, 95, 21520, 10099, 409, 2011, 2021, 133, 4568, 29.66, 644, 25.66, 1986, 0, 0, 0]
['UT Yadav', 'Right arm fast', 48, 359, 719, 32, 7621, 4521, 148, 2011, 2020, 96, 995, 14.42, 312, 28.73, 1987, 0, 0, 0]
['VR Aaron', 'Right arm fast', 9, 35, 110, 9, 1189, 947, 18, 2011, 2015, 63, 799, 10.51, 167, 32.82, 1989, 0, 0, 0]
['R Vinay Kumar', 'Right arm medium', 1, 11, 24, 2, 78, 73, 1, 2010, 2013, 139, 3311, 22.07, 504, 22.44, 1984, 0, 0, 0]
['RA Jadeja', 'Slow left arm orthodox', 51, 1954, 3127, 54, 13137, 5351, 220, 2012, 2021, 104, 5884, 47.45, 430, 24.04, 1988, 0, 0, 0]
['B Kumar', 'Right arm medium', 21, 552, 1225, 25, 3348, 1644, 63, 2013, 2018, 70, 2433, 27.03, 218, 26.53, 1990, 0, 0, 0]
['S Dhawan', 'Right arm offbreak', 34, 2315, 3458, 57, 54, 18, 0, 2013, 2018, 122, 8499, 44.26, 3, 47.33, 1985, 0, 0, 58]
['AM Rahane', 'Right arm medium', 73, 4583, 9204, 111, '-', '-', '-', 2013, 2021, 155, 11448, 48.3, 0, '-', 1988, 5, 0, 0]
['Mohammed Shami', 'Right arm fast', 50, 498, 652, 45, 8999, 4966, 180, 2013, 2020, 74, 797, 11.55, 283, 26.9, 1990, 0, 0, 0]
['RG Sharma', 'Right arm offbreak', 38, 2615, 4478, 56, 383, 224, 2, 2013, 2021, 98, 7592, 55.41, 24, 48.08, 1987, 0, 0, 17]
['STR Binny', 'Right arm medium', 6, 194, 333, 9, 450, 258, 3, 2014, 2015, 95, 4796, 34.25, 148, 32.36, 1984, 0, 0, 0]
['Pankaj Singh', 'Right arm medium fast', 2, 10, 20, 3, 450, 292, 2, 2014, 2014, 117, 1513, 12.3, 472, 23.76, 1985, 0, 0, 0]
['KV Sharma', 'Legbreak googly', 1, 8, 28, 1, 294, 238, 4, 2014, 2014, 74, 2376, 25.01, 196, 28.52, 1987, 0, 0, 0]
['KL Rahul', '', 36, 2006, 3553, 58, '-', '-', '-', 2014, 2019, 78, 5802, 46.04, 0, '-', 1992, 0, 0, 54]
['NV Ojha', '', 1, 56, 117, 2, '-', '-', '-', 2010, 2010, 146, 9753, 41.67, 0, '-', 1983, 0, 1, 0]
['J Yadav', 'Right arm offbreak', 4, 228, 515, 5, 627, 367, 11, 2016, 2017, 61, 2172, 26.48, 162, 32.7, 1990, 0, 0, 0]
['KK Nair', 'Right arm offbreak', 6, 374, 506, 6, 12, 11, 0, 2016, 2017, 82, 5631, 48.12, 13, 56.15, 1991, 0, 0, 0]
['Kuldeep Yadav', 'Left arm wrist spin', 7, 54, 185, 8, 1063, 620, 26, 2017, 2021, 33, 866, 22.2, 123, 30.23, 1994, 0, 0, 0]
['HH Pandya', 'Right arm medium fast', 11, 532, 720, 17, 937, 528, 17, 2017, 2018, 29, 1351, 30.02, 48, 30.95, 1993, 0, 0, 0]
['JJ Bumrah', 'Right arm fast', 19, 43, 191, 17, 4075, 1835, 83, 2018, 2021, 46, 218, 8.38, 174, 23.89, 1993, 0, 0, 0]
['RR Pant', '', 20, 1358, 1900, 30, '-', '-', '-', 2018, 2021, 44, 3210, 50.95, 1, 9.0, 1997, 0, 20, 0]
['GH Vihari', 'Right arm offbreak', 12, 624, 1466, 19, 345, 180, 5, 2018, 2021, 93, 7194, 54.91, 27, 43.07, 1993, 0, 0, 2]
['PP Shaw', 'Right arm offbreak', 5, 339, 394, 8, '-', '-', '-', 2018, 2020, 25, 2263, 51.43, 0, '-', 1999, 0, 0, 9]
['SN Thakur', 'Right arm medium', 2, 73, 130, 2, 268, 164, 7, 2018, 2021, 63, 1301, 16.46, 213, 28.34, 1991, 0, 0, 0]
['MA Agarwal', 'Right arm offbreak', 14, 1052, 1931, 23, '-', '-', '-', 2018, 2021, 68, 5092, 45.87, 3, 85.66, 1991, 0, 0, 21]
['S Nadeem', 'Slow left arm orthodox', 2, 1, 30, 2, 458, 273, 8, 2019, 2021, 118, 2196, 14.44, 447, 28.92, 1989, 0, 0, 0]
['Mohammed Siraj', 'Right arm medium fast', 5, 39, 48, 4, 962, 452, 16, 2020, 2021, 43, 361, 7.84, 168, 23.9, 1994, 0, 0, 0]
['Shubman Gill', 'Right arm offbreak', 7, 378, 644, 11, '-', '-', '-', 2020, 2021, 30, 2648, 60.18, 0, '-', 1999, 0, 0, 13]
['NA Saini', 'Right arm fast', 2, 8, 27, 2, 251, 172, 4, 2021, 2021, 48, 269, 9.27, 132, 28.9, 1992, 0, 0, 0]
['T Natarajan', 'Left arm medium', 1, 1, 9, 0, 230, 119, 3, 2020, 2021, 21, 29, 2.07, 67, 27.59, 1991, 0, 0, 0]
['Washington Sundar', 'Right arm offbreak', 4, 265, 502, 4, 526, 299, 6, 2021, 2021, 16, 797, 37.95, 36, 30.75, 1999, 0, 0, 0]
['AR Patel', 'Slow left arm orthodox', 3, 55, 131, 4, 766, 286, 27, 2021, 2021, 42, 1720, 33.72, 161, 24.56, 1994, 0, 0, 0]
